"","TIME","value","date_time","week","week_num","type","date"
"4636",58328,1420.61439272152,2010-08-06 13:30:00,"Friday",5,"Residential",2010-08-06
"4637",58329,1333.05638794936,2010-08-06 14:00:00,"Friday",5,"Residential",2010-08-06
"4638",58330,1450.44733594936,2010-08-06 14:30:00,"Friday",5,"Residential",2010-08-06
"4639",58331,1676.81988329114,2010-08-06 15:00:00,"Friday",5,"Residential",2010-08-06
"4640",58332,2052.44524778481,2010-08-06 15:30:00,"Friday",5,"Residential",2010-08-06
"4641",58333,2632.3102036076,2010-08-06 16:00:00,"Friday",5,"Residential",2010-08-06
"4642",58334,3592.12031272152,2010-08-06 16:30:00,"Friday",5,"Residential",2010-08-06
"4643",58335,4480.31167405063,2010-08-06 17:00:00,"Friday",5,"Residential",2010-08-06
"4644",58336,5072.33272816456,2010-08-06 17:30:00,"Friday",5,"Residential",2010-08-06
"4645",58337,5451.53941459915,2010-08-06 18:00:00,"Friday",5,"Residential",2010-08-06
"4646",58338,5437.09843241772,2010-08-06 18:30:00,"Friday",5,"Residential",2010-08-06
"4647",58339,5247.76967708861,2010-08-06 19:00:00,"Friday",5,"Residential",2010-08-06
"4648",58340,5057.85639246835,2010-08-06 19:30:00,"Friday",5,"Residential",2010-08-06
"4649",58341,4776.94558803798,2010-08-06 20:00:00,"Friday",5,"Residential",2010-08-06
"4650",58342,4446.16062943038,2010-08-06 20:30:00,"Friday",5,"Residential",2010-08-06
"4651",58343,3978.90920962026,2010-08-06 21:00:00,"Friday",5,"Residential",2010-08-06
"4652",58344,3469.45300405064,2010-08-06 21:30:00,"Friday",5,"Residential",2010-08-06
"4653",58345,2712.29686479747,2010-08-06 22:00:00,"Friday",5,"Residential",2010-08-06
"4654",58346,1879.43755777215,2010-08-06 22:30:00,"Friday",5,"Residential",2010-08-06
"4655",58347,1247.71867702532,2010-08-06 23:00:00,"Friday",5,"Residential",2010-08-06
"4656",58348,762.801103987342,2010-08-06 23:30:00,"Friday",5,"Residential",2010-08-06
"4657",58401,508.384982784811,2010-08-07 00:00:00,"Friday",5,"Residential",2010-08-06
"4658",58402,380.619437974684,2010-08-07 00:30:00,"Friday",5,"Residential",2010-08-06
"4659",58403,303.335117974684,2010-08-07 01:00:00,"Saturday",6,"Residential",2010-08-07
"4660",58404,334.667867848102,2010-08-07 01:30:00,"Saturday",6,"Residential",2010-08-07
"4661",58405,334.016202025317,2010-08-07 02:00:00,"Saturday",6,"Residential",2010-08-07
"4662",58406,283.582804810127,2010-08-07 02:30:00,"Saturday",6,"Residential",2010-08-07
"4663",58407,268.014786835443,2010-08-07 03:00:00,"Saturday",6,"Residential",2010-08-07
"4664",58408,314.676385316456,2010-08-07 03:30:00,"Saturday",6,"Residential",2010-08-07
"4665",58409,305.569613164557,2010-08-07 04:00:00,"Saturday",6,"Residential",2010-08-07
"4666",58410,427.775358227849,2010-08-07 04:30:00,"Saturday",6,"Residential",2010-08-07
"4667",58411,674.566548101266,2010-08-07 05:00:00,"Saturday",6,"Residential",2010-08-07
"4668",58412,1273.98494683544,2010-08-07 05:30:00,"Saturday",6,"Residential",2010-08-07
"4669",58413,2347.45619873418,2010-08-07 06:00:00,"Saturday",6,"Residential",2010-08-07
"4670",58414,3520.19757341772,2010-08-07 06:30:00,"Saturday",6,"Residential",2010-08-07
"4671",58415,4051.14772632911,2010-08-07 07:00:00,"Saturday",6,"Residential",2010-08-07
"4672",58416,3777.63022202531,2010-08-07 07:30:00,"Saturday",6,"Residential",2010-08-07
"4673",58417,3137.42325544303,2010-08-07 08:00:00,"Saturday",6,"Residential",2010-08-07
"4674",58418,2422.83225240506,2010-08-07 08:30:00,"Saturday",6,"Residential",2010-08-07
"4675",58419,2049.26867189873,2010-08-07 09:00:00,"Saturday",6,"Residential",2010-08-07
"4676",58420,1582.74829721519,2010-08-07 09:30:00,"Saturday",6,"Residential",2010-08-07
"4677",58421,1237.0542243038,2010-08-07 10:00:00,"Saturday",6,"Residential",2010-08-07
"4678",58422,1120.44122126582,2010-08-07 10:30:00,"Saturday",6,"Residential",2010-08-07
"4679",58423,1048.12424025316,2010-08-07 11:00:00,"Saturday",6,"Residential",2010-08-07
"4680",58424,998.711702025317,2010-08-07 11:30:00,"Saturday",6,"Residential",2010-08-07
"4681",58425,1121.49096607595,2010-08-07 12:00:00,"Saturday",6,"Residential",2010-08-07
"4682",58426,1179.04224481013,2010-08-07 12:30:00,"Saturday",6,"Residential",2010-08-07
"4683",58427,1207.41615443038,2010-08-07 13:00:00,"Saturday",6,"Residential",2010-08-07
"4684",58428,1154.62189924051,2010-08-07 13:30:00,"Saturday",6,"Residential",2010-08-07
"4685",58429,1186.61836065823,2010-08-07 14:00:00,"Saturday",6,"Residential",2010-08-07
"4686",58430,1328.39147329114,2010-08-07 14:30:00,"Saturday",6,"Residential",2010-08-07
"4687",58431,1737.22311164557,2010-08-07 15:00:00,"Saturday",6,"Residential",2010-08-07
"4688",58432,2110.20671759494,2010-08-07 15:30:00,"Saturday",6,"Residential",2010-08-07
"4689",58433,2773.74434835443,2010-08-07 16:00:00,"Saturday",6,"Residential",2010-08-07
"4690",58434,3617.89983341772,2010-08-07 16:30:00,"Saturday",6,"Residential",2010-08-07
"4691",58435,4643.47455189874,2010-08-07 17:00:00,"Saturday",6,"Residential",2010-08-07
"4692",58436,5294.89912050633,2010-08-07 17:30:00,"Saturday",6,"Residential",2010-08-07
"4693",58437,5891.18552881013,2010-08-07 18:00:00,"Saturday",6,"Residential",2010-08-07
"4694",58438,6079.60393987341,2010-08-07 18:30:00,"Saturday",6,"Residential",2010-08-07
"4695",58439,5916.84479181434,2010-08-07 19:00:00,"Saturday",6,"Residential",2010-08-07
"4696",58440,5744.70270776371,2010-08-07 19:30:00,"Saturday",6,"Residential",2010-08-07
"4697",58441,5254.83918253165,2010-08-07 20:00:00,"Saturday",6,"Residential",2010-08-07
"4698",58442,4828.70237210127,2010-08-07 20:30:00,"Saturday",6,"Residential",2010-08-07
"4699",58443,4380.82966088607,2010-08-07 21:00:00,"Saturday",6,"Residential",2010-08-07
"4700",58444,3784.02926278481,2010-08-07 21:30:00,"Saturday",6,"Residential",2010-08-07
"4701",58445,2869.22774025316,2010-08-07 22:00:00,"Saturday",6,"Residential",2010-08-07
"4702",58446,2060.90306367089,2010-08-07 22:30:00,"Saturday",6,"Residential",2010-08-07
"4703",58447,1399.30018240506,2010-08-07 23:00:00,"Saturday",6,"Residential",2010-08-07
"4704",58448,840.776717341772,2010-08-07 23:30:00,"Saturday",6,"Residential",2010-08-07
"4705",58501,476.760519493671,2010-08-08 00:00:00,"Saturday",6,"Residential",2010-08-07
"4706",58502,326.841095189874,2010-08-08 00:30:00,"Saturday",6,"Residential",2010-08-07
"4707",58503,242.320210632911,2010-08-08 01:00:00,"Sunday",7,"Residential",2010-08-08
"4708",58504,271.129014683545,2010-08-08 01:30:00,"Sunday",7,"Residential",2010-08-08
"4709",58505,288.161777721519,2010-08-08 02:00:00,"Sunday",7,"Residential",2010-08-08
"4710",58506,241.835147594937,2010-08-08 02:30:00,"Sunday",7,"Residential",2010-08-08
"4711",58507,234.136972151899,2010-08-08 03:00:00,"Sunday",7,"Residential",2010-08-08
"4712",58508,264.168397974684,2010-08-08 03:30:00,"Sunday",7,"Residential",2010-08-08
"4713",58509,298.239275443038,2010-08-08 04:00:00,"Sunday",7,"Residential",2010-08-08
"4714",58510,419.763448607596,2010-08-08 04:30:00,"Sunday",7,"Residential",2010-08-08
"4715",58511,698.864914936708,2010-08-08 05:00:00,"Sunday",7,"Residential",2010-08-08
"4716",58512,1376.14997797468,2010-08-08 05:30:00,"Sunday",7,"Residential",2010-08-08
"4717",58513,2381.96660632911,2010-08-08 06:00:00,"Sunday",7,"Residential",2010-08-08
"4718",58514,3588.81660708861,2010-08-08 06:30:00,"Sunday",7,"Residential",2010-08-08
"4719",58515,4155.34617189873,2010-08-08 07:00:00,"Sunday",7,"Residential",2010-08-08
"4720",58516,3880.7526843038,2010-08-08 07:30:00,"Sunday",7,"Residential",2010-08-08
"4721",58517,3166.69933139241,2010-08-08 08:00:00,"Sunday",7,"Residential",2010-08-08
"4722",58518,2347.31714101266,2010-08-08 08:30:00,"Sunday",7,"Residential",2010-08-08
"4723",58519,1897.93580810126,2010-08-08 09:00:00,"Sunday",7,"Residential",2010-08-08
"4724",58520,1412.00880101266,2010-08-08 09:30:00,"Sunday",7,"Residential",2010-08-08
"4725",58521,1092.02117632911,2010-08-08 10:00:00,"Sunday",7,"Residential",2010-08-08
"4726",58522,969.150015316456,2010-08-08 10:30:00,"Sunday",7,"Residential",2010-08-08
"4727",58523,888.234819620253,2010-08-08 11:00:00,"Sunday",7,"Residential",2010-08-08
"4728",58524,937.124481772152,2010-08-08 11:30:00,"Sunday",7,"Residential",2010-08-08
"4729",58525,1090.23219113924,2010-08-08 12:00:00,"Sunday",7,"Residential",2010-08-08
"4730",58526,1176.79800303797,2010-08-08 12:30:00,"Sunday",7,"Residential",2010-08-08
"4731",58527,1112.23565455696,2010-08-08 13:00:00,"Sunday",7,"Residential",2010-08-08
"4732",58528,1099.51493797468,2010-08-08 13:30:00,"Sunday",7,"Residential",2010-08-08
"4733",58529,1282.00281822785,2010-08-08 14:00:00,"Sunday",7,"Residential",2010-08-08
"4734",58530,1370.92920405063,2010-08-08 14:30:00,"Sunday",7,"Residential",2010-08-08
"4735",58531,1579.51416987342,2010-08-08 15:00:00,"Sunday",7,"Residential",2010-08-08
"4736",58532,1872.0166986076,2010-08-08 15:30:00,"Sunday",7,"Residential",2010-08-08
"4737",58533,2557.35229101266,2010-08-08 16:00:00,"Sunday",7,"Residential",2010-08-08
"4738",58534,3464.32284113924,2010-08-08 16:30:00,"Sunday",7,"Residential",2010-08-08
"4739",58535,4417.99588620253,2010-08-08 17:00:00,"Sunday",7,"Residential",2010-08-08
"4740",58536,5065.86362632912,2010-08-08 17:30:00,"Sunday",7,"Residential",2010-08-08
"4741",58537,5765.42652721519,2010-08-08 18:00:00,"Sunday",7,"Residential",2010-08-08
"4742",58538,5950.79367607596,2010-08-08 18:30:00,"Sunday",7,"Residential",2010-08-08
"4743",58539,5765.45535481013,2010-08-08 19:00:00,"Sunday",7,"Residential",2010-08-08
"4744",58540,5404.80583518988,2010-08-08 19:30:00,"Sunday",7,"Residential",2010-08-08
"4745",58541,5185.95851535865,2010-08-08 20:00:00,"Sunday",7,"Residential",2010-08-08
"4746",58542,4810.08482396625,2010-08-08 20:30:00,"Sunday",7,"Residential",2010-08-08
"4747",58543,4235.01518662447,2010-08-08 21:00:00,"Sunday",7,"Residential",2010-08-08
"4748",58544,3808.55059658227,2010-08-08 21:30:00,"Sunday",7,"Residential",2010-08-08
"4749",58545,3044.04110451477,2010-08-08 22:00:00,"Sunday",7,"Residential",2010-08-08
"4750",58546,2156.16934255274,2010-08-08 22:30:00,"Sunday",7,"Residential",2010-08-08
"4751",58547,1364.29601537975,2010-08-08 23:00:00,"Sunday",7,"Residential",2010-08-08
"4752",58548,915.981733417722,2010-08-08 23:30:00,"Sunday",7,"Residential",2010-08-08
"4753",58601,548.616804303797,2010-08-09 00:00:00,"Sunday",7,"Residential",2010-08-08
"4754",58602,358.655356455696,2010-08-09 00:30:00,"Sunday",7,"Residential",2010-08-08
"4755",58603,297.020016202531,2010-08-09 01:00:00,"Monday",1,"Residential",2010-08-09
"4756",58604,278.201054177215,2010-08-09 01:30:00,"Monday",1,"Residential",2010-08-09
"4757",58605,258.670938227848,2010-08-09 02:00:00,"Monday",1,"Residential",2010-08-09
"4758",58606,215.151173164557,2010-08-09 02:30:00,"Monday",1,"Residential",2010-08-09
"4759",58607,225.43116835443,2010-08-09 03:00:00,"Monday",1,"Residential",2010-08-09
"4760",58608,248.64700278481,2010-08-09 03:30:00,"Monday",1,"Residential",2010-08-09
"4761",58609,261.123049873417,2010-08-09 04:00:00,"Monday",1,"Residential",2010-08-09
"4762",58610,379.524062531646,2010-08-09 04:30:00,"Monday",1,"Residential",2010-08-09
"4763",58611,639.538864050632,2010-08-09 05:00:00,"Monday",1,"Residential",2010-08-09
"4764",58612,1312.5237756962,2010-08-09 05:30:00,"Monday",1,"Residential",2010-08-09
"4765",58613,2346.0483028481,2010-08-09 06:00:00,"Monday",1,"Residential",2010-08-09
"4766",58614,3532.70363892405,2010-08-09 06:30:00,"Monday",1,"Residential",2010-08-09
"4767",58615,4115.50099525316,2010-08-09 07:00:00,"Monday",1,"Residential",2010-08-09
"4768",58616,3672.79227348101,2010-08-09 07:30:00,"Monday",1,"Residential",2010-08-09
"4769",58617,3035.49107949367,2010-08-09 08:00:00,"Monday",1,"Residential",2010-08-09
"4770",58618,2132.94169367089,2010-08-09 08:30:00,"Monday",1,"Residential",2010-08-09
"4771",58619,1718.52866582279,2010-08-09 09:00:00,"Monday",1,"Residential",2010-08-09
"4772",58620,1271.17536886076,2010-08-09 09:30:00,"Monday",1,"Residential",2010-08-09
"4773",58621,1044.45206506329,2010-08-09 10:00:00,"Monday",1,"Residential",2010-08-09
"4774",58622,1020.88484607595,2010-08-09 10:30:00,"Monday",1,"Residential",2010-08-09
"4775",58623,1056.78527316456,2010-08-09 11:00:00,"Monday",1,"Residential",2010-08-09
"4776",58624,988.844409367088,2010-08-09 11:30:00,"Monday",1,"Residential",2010-08-09
"4777",58625,1097.0857514557,2010-08-09 12:00:00,"Monday",1,"Residential",2010-08-09
"4778",58626,1248.70954107595,2010-08-09 12:30:00,"Monday",1,"Residential",2010-08-09
"4779",58627,1411.89417727848,2010-08-09 13:00:00,"Monday",1,"Residential",2010-08-09
"4780",58628,1330.69906398734,2010-08-09 13:30:00,"Monday",1,"Residential",2010-08-09
"4781",58629,1434.70572740506,2010-08-09 14:00:00,"Monday",1,"Residential",2010-08-09
"4782",58630,1605.63483259494,2010-08-09 14:30:00,"Monday",1,"Residential",2010-08-09
"4783",58631,1979.85089253165,2010-08-09 15:00:00,"Monday",1,"Residential",2010-08-09
"4784",58632,2375.95561506329,2010-08-09 15:30:00,"Monday",1,"Residential",2010-08-09
"4785",58633,2923.8816214557,2010-08-09 16:00:00,"Monday",1,"Residential",2010-08-09
"4786",58634,3801.5512321519,2010-08-09 16:30:00,"Monday",1,"Residential",2010-08-09
"4787",58635,4835.59535917722,2010-08-09 17:00:00,"Monday",1,"Residential",2010-08-09
"4788",58636,5429.06185443038,2010-08-09 17:30:00,"Monday",1,"Residential",2010-08-09
"4789",58637,5728.39843999999,2010-08-09 18:00:00,"Monday",1,"Residential",2010-08-09
"4790",58638,5910.03968998734,2010-08-09 18:30:00,"Monday",1,"Residential",2010-08-09
"4791",58639,5668.5964079114,2010-08-09 19:00:00,"Monday",1,"Residential",2010-08-09
"4792",58640,5381.94167943038,2010-08-09 19:30:00,"Monday",1,"Residential",2010-08-09
"4793",58641,5066.57798858228,2010-08-09 20:00:00,"Monday",1,"Residential",2010-08-09
"4794",58642,4725.47404056962,2010-08-09 20:30:00,"Monday",1,"Residential",2010-08-09
"4795",58643,4165.18739822785,2010-08-09 21:00:00,"Monday",1,"Residential",2010-08-09
"4796",58644,3657.18816759493,2010-08-09 21:30:00,"Monday",1,"Residential",2010-08-09
"4797",58645,2811.53181689874,2010-08-09 22:00:00,"Monday",1,"Residential",2010-08-09
"4798",58646,1969.80365098735,2010-08-09 22:30:00,"Monday",1,"Residential",2010-08-09
"4799",58647,1312.78286637975,2010-08-09 23:00:00,"Monday",1,"Residential",2010-08-09
"4800",58648,834.68884778481,2010-08-09 23:30:00,"Monday",1,"Residential",2010-08-09
"4801",58701,528.994641265822,2010-08-10 00:00:00,"Monday",1,"Residential",2010-08-09
"4802",58702,307.995249620253,2010-08-10 00:30:00,"Monday",1,"Residential",2010-08-09
"4803",58703,259.777456455696,2010-08-10 01:00:00,"Tuesday",2,"Residential",2010-08-10
"4804",58704,245.245762025316,2010-08-10 01:30:00,"Tuesday",2,"Residential",2010-08-10
"4805",58705,251.565078481013,2010-08-10 02:00:00,"Tuesday",2,"Residential",2010-08-10
"4806",58706,211.675768860759,2010-08-10 02:30:00,"Tuesday",2,"Residential",2010-08-10
"4807",58707,208.071648101266,2010-08-10 03:00:00,"Tuesday",2,"Residential",2010-08-10
"4808",58708,216.586198987342,2010-08-10 03:30:00,"Tuesday",2,"Residential",2010-08-10
"4809",58709,266.927881772152,2010-08-10 04:00:00,"Tuesday",2,"Residential",2010-08-10
"4810",58710,381.012334683544,2010-08-10 04:30:00,"Tuesday",2,"Residential",2010-08-10
"4811",58711,621.696033417722,2010-08-10 05:00:00,"Tuesday",2,"Residential",2010-08-10
"4812",58712,1290.37833670886,2010-08-10 05:30:00,"Tuesday",2,"Residential",2010-08-10
"4813",58713,2363.32982759494,2010-08-10 06:00:00,"Tuesday",2,"Residential",2010-08-10
"4814",58714,3602.00534126582,2010-08-10 06:30:00,"Tuesday",2,"Residential",2010-08-10
"4815",58715,4053.31986278481,2010-08-10 07:00:00,"Tuesday",2,"Residential",2010-08-10
"4816",58716,3752.48350050633,2010-08-10 07:30:00,"Tuesday",2,"Residential",2010-08-10
"4817",58717,3194.03023113924,2010-08-10 08:00:00,"Tuesday",2,"Residential",2010-08-10
"4818",58718,2276.00677139241,2010-08-10 08:30:00,"Tuesday",2,"Residential",2010-08-10
"4819",58719,1736.05120810127,2010-08-10 09:00:00,"Tuesday",2,"Residential",2010-08-10
"4820",58720,1380.09890658228,2010-08-10 09:30:00,"Tuesday",2,"Residential",2010-08-10
"4821",58721,1119.65036050633,2010-08-10 10:00:00,"Tuesday",2,"Residential",2010-08-10
"4822",58722,1112.94849223629,2010-08-10 10:30:00,"Tuesday",2,"Residential",2010-08-10
"4823",58723,1058.06031037975,2010-08-10 11:00:00,"Tuesday",2,"Residential",2010-08-10
"4824",58724,1104.85047333334,2010-08-10 11:30:00,"Tuesday",2,"Residential",2010-08-10
"4825",58725,1331.55236531646,2010-08-10 12:00:00,"Tuesday",2,"Residential",2010-08-10
"4826",58726,1299.42980253165,2010-08-10 12:30:00,"Tuesday",2,"Residential",2010-08-10
"4827",58727,1211.72678523207,2010-08-10 13:00:00,"Tuesday",2,"Residential",2010-08-10
"4828",58728,1127.08062050633,2010-08-10 13:30:00,"Tuesday",2,"Residential",2010-08-10
"4829",58729,1176.35004742616,2010-08-10 14:00:00,"Tuesday",2,"Residential",2010-08-10
"4830",58730,1431.76240109705,2010-08-10 14:30:00,"Tuesday",2,"Residential",2010-08-10
"4831",58731,1766.94824978903,2010-08-10 15:00:00,"Tuesday",2,"Residential",2010-08-10
"4832",58732,2082.91356185654,2010-08-10 15:30:00,"Tuesday",2,"Residential",2010-08-10
"4833",58733,2779.81553611815,2010-08-10 16:00:00,"Tuesday",2,"Residential",2010-08-10
"4834",58734,3611.28573341773,2010-08-10 16:30:00,"Tuesday",2,"Residential",2010-08-10
"4835",58735,4609.89945603375,2010-08-10 17:00:00,"Tuesday",2,"Residential",2010-08-10
"4836",58736,5225.31983189873,2010-08-10 17:30:00,"Tuesday",2,"Residential",2010-08-10
"4837",58737,5639.89178810127,2010-08-10 18:00:00,"Tuesday",2,"Residential",2010-08-10
"4838",58738,5634.44280822785,2010-08-10 18:30:00,"Tuesday",2,"Residential",2010-08-10
"4839",58739,5549.19737900844,2010-08-10 19:00:00,"Tuesday",2,"Residential",2010-08-10
"4840",58740,5264.72759521097,2010-08-10 19:30:00,"Tuesday",2,"Residential",2010-08-10
"4841",58741,4849.80757691984,2010-08-10 20:00:00,"Tuesday",2,"Residential",2010-08-10
"4842",58742,4523.70434113924,2010-08-10 20:30:00,"Tuesday",2,"Residential",2010-08-10
"4843",58743,4024.95919246836,2010-08-10 21:00:00,"Tuesday",2,"Residential",2010-08-10
"4844",58744,3536.78012103375,2010-08-10 21:30:00,"Tuesday",2,"Residential",2010-08-10
"4845",58745,2599.22480151899,2010-08-10 22:00:00,"Tuesday",2,"Residential",2010-08-10
"4846",58746,1831.62481774262,2010-08-10 22:30:00,"Tuesday",2,"Residential",2010-08-10
"4847",58747,1304.76609445148,2010-08-10 23:00:00,"Tuesday",2,"Residential",2010-08-10
"4848",58748,793.218767202532,2010-08-10 23:30:00,"Tuesday",2,"Residential",2010-08-10
"4849",58801,575.167757911393,2010-08-11 00:00:00,"Tuesday",2,"Residential",2010-08-10
"4850",58802,425.56358670886,2010-08-11 00:30:00,"Tuesday",2,"Residential",2010-08-10
"4851",58803,322.722413734177,2010-08-11 01:00:00,"Wednesday",3,"Residential",2010-08-11
"4852",58804,292.242325443038,2010-08-11 01:30:00,"Wednesday",3,"Residential",2010-08-11
"4853",58805,301.944430759494,2010-08-11 02:00:00,"Wednesday",3,"Residential",2010-08-11
"4854",58806,234.295066835443,2010-08-11 02:30:00,"Wednesday",3,"Residential",2010-08-11
"4855",58807,209.238531518987,2010-08-11 03:00:00,"Wednesday",3,"Residential",2010-08-11
"4856",58808,215.371066455696,2010-08-11 03:30:00,"Wednesday",3,"Residential",2010-08-11
"4857",58809,232.038972531645,2010-08-11 04:00:00,"Wednesday",3,"Residential",2010-08-11
"4858",58810,351.386424177215,2010-08-11 04:30:00,"Wednesday",3,"Residential",2010-08-11
"4859",58811,591.888560759493,2010-08-11 05:00:00,"Wednesday",3,"Residential",2010-08-11
"4860",58812,1219.75706943038,2010-08-11 05:30:00,"Wednesday",3,"Residential",2010-08-11
"4861",58813,2269.24232765823,2010-08-11 06:00:00,"Wednesday",3,"Residential",2010-08-11
"4862",58814,3386.42882348101,2010-08-11 06:30:00,"Wednesday",3,"Residential",2010-08-11
"4863",58815,3807.85474753164,2010-08-11 07:00:00,"Wednesday",3,"Residential",2010-08-11
"4864",58816,3335.39314772152,2010-08-11 07:30:00,"Wednesday",3,"Residential",2010-08-11
"4865",58817,2747.40109183544,2010-08-11 08:00:00,"Wednesday",3,"Residential",2010-08-11
"4866",58818,1945.67182386076,2010-08-11 08:30:00,"Wednesday",3,"Residential",2010-08-11
"4867",58819,1544.97390234177,2010-08-11 09:00:00,"Wednesday",3,"Residential",2010-08-11
"4868",58820,1276.85204474684,2010-08-11 09:30:00,"Wednesday",3,"Residential",2010-08-11
"4869",58821,1069.04723196203,2010-08-11 10:00:00,"Wednesday",3,"Residential",2010-08-11
"4870",58822,1010.04203398734,2010-08-11 10:30:00,"Wednesday",3,"Residential",2010-08-11
"4871",58823,1068.99680101266,2010-08-11 11:00:00,"Wednesday",3,"Residential",2010-08-11
"4872",58824,944.983338417721,2010-08-11 11:30:00,"Wednesday",3,"Residential",2010-08-11
"4873",58825,1072.94516156118,2010-08-11 12:00:00,"Wednesday",3,"Residential",2010-08-11
"4874",58826,1137.9048964557,2010-08-11 12:30:00,"Wednesday",3,"Residential",2010-08-11
"4875",58827,1240.296282827,2010-08-11 13:00:00,"Wednesday",3,"Residential",2010-08-11
"4876",58828,1254.56255187764,2010-08-11 13:30:00,"Wednesday",3,"Residential",2010-08-11
"4877",58829,1413.66760947257,2010-08-11 14:00:00,"Wednesday",3,"Residential",2010-08-11
"4878",58830,1566.95156443038,2010-08-11 14:30:00,"Wednesday",3,"Residential",2010-08-11
"4879",58831,1823.09383258228,2010-08-11 15:00:00,"Wednesday",3,"Residential",2010-08-11
"4880",58832,2137.36452660338,2010-08-11 15:30:00,"Wednesday",3,"Residential",2010-08-11
"4881",58833,2787.31821116034,2010-08-11 16:00:00,"Wednesday",3,"Residential",2010-08-11
"4882",58834,3807.87708894515,2010-08-11 16:30:00,"Wednesday",3,"Residential",2010-08-11
"4883",58835,4565.43280244725,2010-08-11 17:00:00,"Wednesday",3,"Residential",2010-08-11
"4884",58836,4974.95882808017,2010-08-11 17:30:00,"Wednesday",3,"Residential",2010-08-11
"4885",58837,5228.58666881857,2010-08-11 18:00:00,"Wednesday",3,"Residential",2010-08-11
"4886",58838,5196.48004067511,2010-08-11 18:30:00,"Wednesday",3,"Residential",2010-08-11
"4887",58839,4954.37598272574,2010-08-11 19:00:00,"Wednesday",3,"Residential",2010-08-11
"4888",58840,4747.92975244726,2010-08-11 19:30:00,"Wednesday",3,"Residential",2010-08-11
"4889",58841,4413.11326364979,2010-08-11 20:00:00,"Wednesday",3,"Residential",2010-08-11
"4890",58842,4145.75697172152,2010-08-11 20:30:00,"Wednesday",3,"Residential",2010-08-11
"4891",58843,3936.07008862869,2010-08-11 21:00:00,"Wednesday",3,"Residential",2010-08-11
"4892",58844,3350.25036398734,2010-08-11 21:30:00,"Wednesday",3,"Residential",2010-08-11
"4893",58845,2847.8686404135,2010-08-11 22:00:00,"Wednesday",3,"Residential",2010-08-11
"4894",58846,2117.83571508439,2010-08-11 22:30:00,"Wednesday",3,"Residential",2010-08-11
"4895",58847,1492.85584301688,2010-08-11 23:00:00,"Wednesday",3,"Residential",2010-08-11
"4896",58848,1015.42852065401,2010-08-11 23:30:00,"Wednesday",3,"Residential",2010-08-11
"4897",58901,717.588007088607,2010-08-12 00:00:00,"Wednesday",3,"Residential",2010-08-11
"4898",58902,523.710496962026,2010-08-12 00:30:00,"Wednesday",3,"Residential",2010-08-11
"4899",58903,415.448304810127,2010-08-12 01:00:00,"Thursday",4,"Residential",2010-08-12
"4900",58904,394.009664303798,2010-08-12 01:30:00,"Thursday",4,"Residential",2010-08-12
"4901",58905,362.530778734178,2010-08-12 02:00:00,"Thursday",4,"Residential",2010-08-12
"4902",58906,262.727556455696,2010-08-12 02:30:00,"Thursday",4,"Residential",2010-08-12
"4903",58907,243.651829113924,2010-08-12 03:00:00,"Thursday",4,"Residential",2010-08-12
"4904",58908,256.073561012658,2010-08-12 03:30:00,"Thursday",4,"Residential",2010-08-12
"4905",58909,237.289442278481,2010-08-12 04:00:00,"Thursday",4,"Residential",2010-08-12
"4906",58910,281.400644810127,2010-08-12 04:30:00,"Thursday",4,"Residential",2010-08-12
"4907",58911,472.359976455697,2010-08-12 05:00:00,"Thursday",4,"Residential",2010-08-12
"4908",58912,968.665386075947,2010-08-12 05:30:00,"Thursday",4,"Residential",2010-08-12
"4909",58913,1673.56053468354,2010-08-12 06:00:00,"Thursday",4,"Residential",2010-08-12
"4910",58914,2445.28957253164,2010-08-12 06:30:00,"Thursday",4,"Residential",2010-08-12
"4911",58915,2810.05502050633,2010-08-12 07:00:00,"Thursday",4,"Residential",2010-08-12
"4912",58916,2693.6237585443,2010-08-12 07:30:00,"Thursday",4,"Residential",2010-08-12
"4913",58917,2488.6374,2010-08-12 08:00:00,"Thursday",4,"Residential",2010-08-12
"4914",58918,2359.56705924051,2010-08-12 08:30:00,"Thursday",4,"Residential",2010-08-12
"4915",58919,2097.43380050633,2010-08-12 09:00:00,"Thursday",4,"Residential",2010-08-12
"4916",58920,1895.14389981012,2010-08-12 09:30:00,"Thursday",4,"Residential",2010-08-12
"4917",58921,1668.99505651899,2010-08-12 10:00:00,"Thursday",4,"Residential",2010-08-12
"4918",58922,1481.99387746835,2010-08-12 10:30:00,"Thursday",4,"Residential",2010-08-12
"4919",58923,1453.68229493671,2010-08-12 11:00:00,"Thursday",4,"Residential",2010-08-12
"4920",58924,1485.27742632911,2010-08-12 11:30:00,"Thursday",4,"Residential",2010-08-12
"4921",58925,1597.45083037974,2010-08-12 12:00:00,"Thursday",4,"Residential",2010-08-12
"4922",58926,1619.96101696202,2010-08-12 12:30:00,"Thursday",4,"Residential",2010-08-12
"4923",58927,1826.58452151899,2010-08-12 13:00:00,"Thursday",4,"Residential",2010-08-12
"4924",58928,1917.96030550633,2010-08-12 13:30:00,"Thursday",4,"Residential",2010-08-12
"4925",58929,1966.7586635443,2010-08-12 14:00:00,"Thursday",4,"Residential",2010-08-12
"4926",58930,2091.78518075949,2010-08-12 14:30:00,"Thursday",4,"Residential",2010-08-12
"4927",58931,2305.8127643038,2010-08-12 15:00:00,"Thursday",4,"Residential",2010-08-12
